rome,rome_label,naf,naf_label,score
L1101,Animation musicale et scénique,9329Z,Autres activités récréatives et de loisirs,3
L1101,Animation musicale et scénique,5629A,Restauration collective sous contrat,1
L1101,Animation musicale et scénique,9001Z,Arts du spectacle vivant,1
L1101,Animation musicale et scénique,7010Z,Activités des sièges sociaux,1
L1101,Animation musicale et scénique,5610C,Restauration de type rapide,1
L1101,Animation musicale et scénique,8411Z,Administration publique générale,1
L1102,Mannequinat et pose artistique,1520Z,Fabrication de chaussures,5
L1102,Mannequinat et pose artistique,1420Z,Fabrication d'articles en fourrure,3
L1102,Mannequinat et pose artistique,5610A,Restauration traditionnelle,3
L1102,Mannequinat et pose artistique,1413Z,Fabrication de vêtements de dessus,2
L1102,Mannequinat et pose artistique,8542Z,Enseignement supérieur,2
L1102,Mannequinat et pose artistique,4771Z,Commerce de détail d'habillement en magasin spécialisé,2
L1102,Mannequinat et pose artistique,7410Z,Activités spécialisées de design,1
L1102,Mannequinat et pose artistique,8559B,Autres enseignements,1
L1102,Mannequinat et pose artistique,7810Z,Activités des agences de placement de main-d'œuvre,1
L1102,Mannequinat et pose artistique,5911A,Production de films et de programmes pour la télévision,1
L1102,Mannequinat et pose artistique,7830Z,Autre mise à disposition de ressources humaines,1
L1102,Mannequinat et pose artistique,5610C,Restauration de type rapide,1
L1102,Mannequinat et pose artistique,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1102,Mannequinat et pose artistique,5510Z,Hôtels et hébergement similaire,1
L1103,Présentation de spectacles ou d'émissions,6010Z,Édition et diffusion de programmes radio,5
L1103,Présentation de spectacles ou d'émissions,6020A,Édition de chaînes généralistes,2
L1103,Présentation de spectacles ou d'émissions,6020B,Édition de chaînes thématiques,1
L1103,Présentation de spectacles ou d'émissions,5911A,Production de films et de programmes pour la télévision,1
L1103,Présentation de spectacles ou d'émissions,7320Z,Études de marché et sondages,1
L1103,Présentation de spectacles ou d'émissions,9001Z,Arts du spectacle vivant,1
L1103,Présentation de spectacles ou d'émissions,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1103,Présentation de spectacles ou d'émissions,5610A,Restauration traditionnelle,1
L1201,Danse,9001Z,Arts du spectacle vivant,5
L1201,Danse,8552Z,Enseignement culturel,2
L1201,Danse,9003B,Autre création artistique,2
L1201,Danse,9004Z,Gestion de salles de spectacles,2
L1201,Danse,9321Z,Activités des parcs d'attractions et parcs à thèmes,1
L1201,Danse,9002Z,Activités de soutien au spectacle vivant,1
L1201,Danse,9312Z,Activités de clubs de sports,1
L1201,Danse,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1201,Danse,8411Z,Administration publique générale,1
L1201,Danse,5610A,Restauration traditionnelle,1
L1202,Musique et chant,5920Z,Enregistrement sonore et édition musicale,5
L1202,Musique et chant,8552Z,Enseignement culturel,5
L1202,Musique et chant,9001Z,Arts du spectacle vivant,5
L1202,Musique et chant,9003B,Autre création artistique,4
L1202,Musique et chant,9004Z,Gestion de salles de spectacles,3
L1202,Musique et chant,9002Z,Activités de soutien au spectacle vivant,2
L1202,Musique et chant,8559B,Autres enseignements,1
L1202,Musique et chant,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1202,Musique et chant,8411Z,Administration publique générale,1
L1202,Musique et chant,5610A,Restauration traditionnelle,1
L1203,Art dramatique,9001Z,Arts du spectacle vivant,5
L1203,Art dramatique,9004Z,Gestion de salles de spectacles,4
L1203,Art dramatique,9003B,Autre création artistique,3
L1203,Art dramatique,5920Z,Enregistrement sonore et édition musicale,3
L1203,Art dramatique,8552Z,Enseignement culturel,3
L1203,Art dramatique,9002Z,Activités de soutien au spectacle vivant,3
L1203,Art dramatique,5911B,Production de films institutionnels et publicitaires,2
L1203,Art dramatique,5911A,Production de films et de programmes pour la télévision,2
L1203,Art dramatique,5911C,Production de films pour le cinéma,1
L1203,Art dramatique,6010Z,Édition et diffusion de programmes radio,1
L1203,Art dramatique,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1203,Art dramatique,5610A,Restauration traditionnelle,1
L1204,Arts du cirque et arts visuels,9001Z,Arts du spectacle vivant,5
L1204,Arts du cirque et arts visuels,8552Z,Enseignement culturel,1
L1204,Arts du cirque et arts visuels,9002Z,Activités de soutien au spectacle vivant,1
L1204,Arts du cirque et arts visuels,9004Z,Gestion de salles de spectacles,1
L1204,Arts du cirque et arts visuels,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",1
L1204,Arts du cirque et arts visuels,5911A,Production de films et de programmes pour la télévision,1
L1204,Arts du cirque et arts visuels,9329Z,Autres activités récréatives et de loisirs,1
L1204,Arts du cirque et arts visuels,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1204,Arts du cirque et arts visuels,5610A,Restauration traditionnelle,1
L1301,Mise en scène de spectacles vivants,9001Z,Arts du spectacle vivant,5
L1301,Mise en scène de spectacles vivants,5911C,Production de films pour le cinéma,2
L1301,Mise en scène de spectacles vivants,5911A,Production de films et de programmes pour la télévision,2
L1301,Mise en scène de spectacles vivants,9499Z,Autres organisations fonctionnant par adhésion volontaire,2
L1301,Mise en scène de spectacles vivants,9004Z,Gestion de salles de spectacles,1
L1301,Mise en scène de spectacles vivants,8542Z,Enseignement supérieur,1
L1301,Mise en scène de spectacles vivants,8411Z,Administration publique générale,1
L1301,Mise en scène de spectacles vivants,5610A,Restauration traditionnelle,1
L1302,"Production et administration spectacle, cinéma et audiovisuel",5911A,Production de films et de programmes pour la télévision,5
L1302,"Production et administration spectacle, cinéma et audiovisuel",5911C,Production de films pour le cinéma,5
L1302,"Production et administration spectacle, cinéma et audiovisuel",5911B,Production de films institutionnels et publicitaires,5
L1302,"Production et administration spectacle, cinéma et audiovisuel",5913A,Distribution de films cinématographiques,4
L1302,"Production et administration spectacle, cinéma et audiovisuel",8421Z,Affaires étrangères,4
L1302,"Production et administration spectacle, cinéma et audiovisuel",6020A,Édition de chaînes généralistes,4
L1302,"Production et administration spectacle, cinéma et audiovisuel",6020B,Édition de chaînes thématiques,4
L1302,"Production et administration spectacle, cinéma et audiovisuel",9001Z,Arts du spectacle vivant,4
L1302,"Production et administration spectacle, cinéma et audiovisuel",6530Z,Caisses de retraite,3
L1302,"Production et administration spectacle, cinéma et audiovisuel",9003B,Autre création artistique,3
L1302,"Production et administration spectacle, cinéma et audiovisuel",5920Z,Enregistrement sonore et édition musicale,3
L1302,"Production et administration spectacle, cinéma et audiovisuel",5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",3
L1302,"Production et administration spectacle, cinéma et audiovisuel",6010Z,Édition et diffusion de programmes radio,1
L1302,"Production et administration spectacle, cinéma et audiovisuel",9004Z,Gestion de salles de spectacles,1
L1302,"Production et administration spectacle, cinéma et audiovisuel",5913B,Édition et distribution vidéo,1
L1303,Promotion d'artistes et de spectacles,8421Z,Affaires étrangères,5
L1303,Promotion d'artistes et de spectacles,5911A,Production de films et de programmes pour la télévision,5
L1303,Promotion d'artistes et de spectacles,9001Z,Arts du spectacle vivant,5
L1303,Promotion d'artistes et de spectacles,5610A,Restauration traditionnelle,3
L1303,Promotion d'artistes et de spectacles,5911C,Production de films pour le cinéma,1
L1303,Promotion d'artistes et de spectacles,9002Z,Activités de soutien au spectacle vivant,1
L1303,Promotion d'artistes et de spectacles,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1303,Promotion d'artistes et de spectacles,8411Z,Administration publique générale,1
L1304,Réalisation cinématographique et audiovisuelle,5911C,Production de films pour le cinéma,5
L1304,Réalisation cinématographique et audiovisuelle,5911A,Production de films et de programmes pour la télévision,5
L1304,Réalisation cinématographique et audiovisuelle,5911B,Production de films institutionnels et publicitaires,5
L1304,Réalisation cinématographique et audiovisuelle,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",2
L1304,Réalisation cinématographique et audiovisuelle,6020A,Édition de chaînes généralistes,1
L1304,Réalisation cinématographique et audiovisuelle,5913A,Distribution de films cinématographiques,1
L1304,Réalisation cinématographique et audiovisuelle,4763Z,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé,1
L1304,Réalisation cinématographique et audiovisuelle,6020B,Édition de chaînes thématiques,1
L1304,Réalisation cinématographique et audiovisuelle,6010Z,Édition et diffusion de programmes radio,1
L1304,Réalisation cinématographique et audiovisuelle,9001Z,Arts du spectacle vivant,1
L1401,Sportif professionnel,0143Z,Élevage de chevaux et d'autres équidés,5
L1401,Sportif professionnel,9312Z,Activités de clubs de sports,5
L1401,Sportif professionnel,9319Z,Autres activités liées au sport,4
L1401,Sportif professionnel,8551Z,Enseignement de disciplines sportives et d'activités de loisirs,4
L1401,Sportif professionnel,0162Z,Activités de soutien à la production animale,2
L1401,Sportif professionnel,4623Z,Commerce de gros (commerce interentreprises) d'animaux vivants,2
L1401,Sportif professionnel,9499Z,Autres organisations fonctionnant par adhésion volontaire,1
L1401,Sportif professionnel,8411Z,Administration publique générale,1
L1401,Sportif professionnel,5610A,Restauration traditionnelle,1
L1501,Coiffure et maquillage spectacle,9001Z,Arts du spectacle vivant,5
L1501,Coiffure et maquillage spectacle,5911A,Production de films et de programmes pour la télévision,3
L1501,Coiffure et maquillage spectacle,9602A,Coiffure,3
L1501,Coiffure et maquillage spectacle,5610A,Restauration traditionnelle,3
L1501,Coiffure et maquillage spectacle,9321Z,Activités des parcs d'attractions et parcs à thèmes,1
L1501,Coiffure et maquillage spectacle,5911B,Production de films institutionnels et publicitaires,1
L1501,Coiffure et maquillage spectacle,5911C,Production de films pour le cinéma,1
L1501,Coiffure et maquillage spectacle,4775Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,1
L1501,Coiffure et maquillage spectacle,4771Z,Commerce de détail d'habillement en magasin spécialisé,1
L1502,Costume et habillage spectacle,9001Z,Arts du spectacle vivant,5
L1502,Costume et habillage spectacle,9004Z,Gestion de salles de spectacles,1
L1502,Costume et habillage spectacle,1413Z,Fabrication de vêtements de dessus,1
L1502,Costume et habillage spectacle,5911C,Production de films pour le cinéma,1
L1502,Costume et habillage spectacle,9002Z,Activités de soutien au spectacle vivant,1
L1502,Costume et habillage spectacle,9321Z,Activités des parcs d'attractions et parcs à thèmes,1
L1502,Costume et habillage spectacle,5911A,Production de films et de programmes pour la télévision,1
L1502,Costume et habillage spectacle,4771Z,Commerce de détail d'habillement en magasin spécialisé,1
L1502,Costume et habillage spectacle,5610A,Restauration traditionnelle,1
L1503,Décor et accessoires spectacle,9002Z,Activités de soutien au spectacle vivant,5
L1503,Décor et accessoires spectacle,5911C,Production de films pour le cinéma,4
L1503,Décor et accessoires spectacle,9001Z,Arts du spectacle vivant,4
L1503,Décor et accessoires spectacle,5911A,Production de films et de programmes pour la télévision,4
L1503,Décor et accessoires spectacle,5911B,Production de films institutionnels et publicitaires,3
