rome,rome_label,naf,naf_label,score
M1803,Direction des systèmes d'information,6311Z,"Traitement de données, hébergement et activités connexes",1.0
M1804,Études et développement de réseaux de télécoms,6120Z,Télécommunications sans fil,2.0
M1804,Études et développement de réseaux de télécoms,6130Z,Télécommunications par satellite,1.0
M1804,Études et développement de réseaux de télécoms,6110Z,Télécommunications filaires,1.0
M1804,Études et développement de réseaux de télécoms,6190Z,Autres activités de télécommunication,1.0
M1804,Études et développement de réseaux de télécoms,6202A,Conseil en systèmes et logiciels informatiques,1.0
M1805,Études et développement informatique,6201Z,Programmation informatique,4.0
M1805,Études et développement informatique,6202A,Conseil en systèmes et logiciels informatiques,4.0
M1805,Études et développement informatique,5829C,Édition de logiciels applicatifs,4.0
M1805,Études et développement informatique,5821Z,Édition de jeux électroniques,3.0
M1805,Études et développement informatique,5829B,Édition de logiciels outils de développement et de langages,3.0
M1805,Études et développement informatique,5829A,Édition de logiciels système et de réseau,3.0
M1805,Études et développement informatique,6202B,Tierce maintenance de systèmes et d'applications informatiques,3.0
M1805,Études et développement informatique,6209Z,Autres activités informatiques,2.0
M1805,Études et développement informatique,6312Z,Portails Internet,2.0
M1805,Études et développement informatique,6530Z,Caisses de retraite,2.0
M1805,Études et développement informatique,6203Z,Gestion d'installations informatiques,2.0
M1805,Études et développement informatique,7112B,"Ingénierie, études techniques",2.0
M1805,Études et développement informatique,6311Z,"Traitement de données, hébergement et activités connexes",2.0
M1805,Études et développement informatique,7022Z,Conseil pour les affaires et autres conseils de gestion,2.0
M1805,Études et développement informatique,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",1.0
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,2.0
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,5829C,Édition de logiciels applicatifs,2.0
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6201Z,Programmation informatique,1.0
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,7022Z,Conseil pour les affaires et autres conseils de gestion,1.0
M1808,Information géographique,0170Z,"Chasse, piégeage et services annexes",2.0
M1808,Information géographique,7112A,Activité des géomètres,2.0
M1810,Production et exploitation de systèmes d'information,6203Z,Gestion d'installations informatiques,3.0
M1810,Production et exploitation de systèmes d'information,6202B,Tierce maintenance de systèmes et d'applications informatiques,2.0
M1810,Production et exploitation de systèmes d'information,9511Z,Réparation d'ordinateurs et d'équipements périphériques,2.0
M1810,Production et exploitation de systèmes d'information,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",2.0
M1810,Production et exploitation de systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,2.0
N1101,Conduite d'engins de déplacement des charges,2364Z,Fabrication de mortiers et bétons secs,3.0
N1101,Conduite d'engins de déplacement des charges,4612A,Centrales d'achat de carburant,3.0
N1101,Conduite d'engins de déplacement des charges,5229B,Affrètement et organisation des transports,3.0
N1101,Conduite d'engins de déplacement des charges,2910Z,Construction de véhicules automobiles,3.0
N1101,Conduite d'engins de déplacement des charges,1102A,Fabrication de vins effervescents,3.0
N1101,Conduite d'engins de déplacement des charges,4673A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,3.0
N1101,Conduite d'engins de déplacement des charges,0164Z,Traitement des semences,3.0
N1101,Conduite d'engins de déplacement des charges,1092Z,Fabrication d'aliments pour animaux de compagnie,3.0
N1101,Conduite d'engins de déplacement des charges,2011Z,Fabrication de gaz industriels,3.0
N1101,Conduite d'engins de déplacement des charges,1621Z,Fabrication de placage et de panneaux de bois,3.0
N1101,Conduite d'engins de déplacement des charges,2434Z,Tréfilage à froid,3.0
N1101,Conduite d'engins de déplacement des charges,2365Z,Fabrication d'ouvrages en fibre-ciment,3.0
N1101,Conduite d'engins de déplacement des charges,2311Z,Fabrication de verre plat,3.0
N1101,Conduite d'engins de déplacement des charges,0312Z,Pêche en eau douce,3.0
N1101,Conduite d'engins de déplacement des charges,0893Z,Production de sel,3.0
N1102,Déménagement,4942Z,Services de déménagement,4.0
N1103,Magasinage et préparation de commandes,0116Z,Culture de plantes à fibres,4
N1103,Magasinage et préparation de commandes,5210B,Entreposage et stockage non frigorifique,4
N1103,Magasinage et préparation de commandes,5229B,Affrètement et organisation des transports,4
N1103,Magasinage et préparation de commandes,1395Z,"Fabrication de non-tissés, sauf habillement",3
N1103,Magasinage et préparation de commandes,4941B,Transports routiers de fret de proximité,3
N1103,Magasinage et préparation de commandes,5210A,Entreposage et stockage frigorifique,3
N1103,Magasinage et préparation de commandes,4672Z,Commerce de gros (commerce interentreprises) de minerais et métaux,3
N1103,Magasinage et préparation de commandes,8292Z,Activités de conditionnement,3
N1103,Magasinage et préparation de commandes,1032Z,Préparation de jus de fruits et légumes,3
N1103,Magasinage et préparation de commandes,2365Z,Fabrication d'ouvrages en fibre-ciment,3
N1103,Magasinage et préparation de commandes,0892Z,Extraction de tourbe,3
N1103,Magasinage et préparation de commandes,4531Z,Commerce de gros d'équipements automobiles,3
N1103,Magasinage et préparation de commandes,4639A,Commerce de gros (commerce interentreprises) de produits surgelés,3
N1103,Magasinage et préparation de commandes,2030Z,"Fabrication de peintures, vernis, encres et mastics",3
N1103,Magasinage et préparation de commandes,4674A,Commerce de gros (commerce interentreprises) de quincaillerie,3
N1104,Manoeuvre et conduite d'engins lourds de manutention,2410Z,Sidérurgie,2.0
N1104,Manoeuvre et conduite d'engins lourds de manutention,2433Z,Profilage à froid par formage ou pliage,2.0
N1104,Manoeuvre et conduite d'engins lourds de manutention,2431Z,Étirage à froid de barres,1.0
N1104,Manoeuvre et conduite d'engins lourds de manutention,2420Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",1.0
N1105,Manutention manuelle de charges,0164Z,Traitement des semences,3.0
N1105,Manutention manuelle de charges,5224A,Manutention portuaire,3.0
N1105,Manutention manuelle de charges,1721A,Fabrication de carton ondulé,2.0
N1105,Manutention manuelle de charges,4941A,Transports routiers de fret interurbains,2.0
N1105,Manutention manuelle de charges,5210B,Entreposage et stockage non frigorifique,2.0
N1105,Manutention manuelle de charges,5229B,Affrètement et organisation des transports,2.0
N1105,Manutention manuelle de charges,2332Z,"Fabrication de briques, tuiles et produits de construction, en terre cuite",2.0
N1105,Manutention manuelle de charges,2314Z,Fabrication de fibres de verre,2.0
N1105,Manutention manuelle de charges,2431Z,Étirage à froid de barres,2.0
N1105,Manutention manuelle de charges,2824Z,Fabrication d'outillage portatif à moteur incorporé,2.0
N1105,Manutention manuelle de charges,2752Z,Fabrication d'appareils ménagers non électriques,2.0
N1105,Manutention manuelle de charges,1624Z,Fabrication d'emballages en bois,2.0
N1105,Manutention manuelle de charges,2331Z,Fabrication de carreaux en céramique,2.0
N1105,Manutention manuelle de charges,4941B,Transports routiers de fret de proximité,2.0
N1105,Manutention manuelle de charges,0892Z,Extraction de tourbe,2.0
N1201,Affrètement transport,0164Z,Traitement des semences,1.0
N1202,Gestion des opérations de circulation internationale des marchandises,5020Z,Transports maritimes et côtiers de fret,2.0
N1202,Gestion des opérations de circulation internationale des marchandises,5229B,Affrètement et organisation des transports,2.0
N1301,Conception et organisation de la chaîne logistique,5020Z,Transports maritimes et côtiers de fret,1.0
N1301,Conception et organisation de la chaîne logistique,2899A,Fabrication de machines d'imprimerie,1.0
N1301,Conception et organisation de la chaîne logistique,5229B,Affrètement et organisation des transports,1.0
N1303,Intervention technique d'exploitation logistique,2432Z,Laminage à froid de feuillards,2.0
N1303,Intervention technique d'exploitation logistique,5229A,"Messagerie, fret express",2.0
N1303,Intervention technique d'exploitation logistique,5229B,Affrètement et organisation des transports,2.0
N1303,Intervention technique d'exploitation logistique,2391Z,Fabrication de produits abrasifs,2.0
N1303,Intervention technique d'exploitation logistique,2896Z,Fabrication de machines pour le travail du caoutchouc ou des plastiques,1.0
N1303,Intervention technique d'exploitation logistique,2720Z,Fabrication de piles et d'accumulateurs électriques,1.0
N1303,Intervention technique d'exploitation logistique,2365Z,Fabrication d'ouvrages en fibre-ciment,1.0
N1303,Intervention technique d'exploitation logistique,2311Z,Fabrication de verre plat,1.0
N1303,Intervention technique d'exploitation logistique,2011Z,Fabrication de gaz industriels,1.0
N1303,Intervention technique d'exploitation logistique,0210Z,Sylviculture et autres activités forestières,1.0
N1303,Intervention technique d'exploitation logistique,2895Z,Fabrication de machines pour les industries du papier et du carton,1.0
N1303,Intervention technique d'exploitation logistique,1041B,Fabrication d'huiles et graisses raffinées,1.0
N1303,Intervention technique d'exploitation logistique,4674B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,1.0
N1303,Intervention technique d'exploitation logistique,4635Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,1.0
N1303,Intervention technique d'exploitation logistique,2052Z,Fabrication de colles,1.0
N2101,Navigation commerciale aérienne,5110Z,Transports aériens de passagers,4.0
N2101,Navigation commerciale aérienne,5121Z,Transports aériens de fret,4.0
N2101,Navigation commerciale aérienne,5223Z,Services auxiliaires des transports aériens,2.0
N2101,Navigation commerciale aérienne,8421Z,Affaires étrangères,1.0
N2101,Navigation commerciale aérienne,2441Z,Production de métaux précieux,1.0
N2102,Pilotage et navigation technique aérienne,5110Z,Transports aériens de passagers,4.0
N2102,Pilotage et navigation technique aérienne,5121Z,Transports aériens de fret,4.0
N2102,Pilotage et navigation technique aérienne,7735Z,Location et location-bail de matériels de transport aérien,3.0
N2201,Personnel d'escale aéroportuaire,5223Z,Services auxiliaires des transports aériens,4.0
N2201,Personnel d'escale aéroportuaire,5110Z,Transports aériens de passagers,3.0
N2201,Personnel d'escale aéroportuaire,7711A,Location de courte durée de voitures et de véhicules automobiles légers,2.0
N2201,Personnel d'escale aéroportuaire,8421Z,Affaires étrangères,1.0
N2203,Exploitation des pistes aéroportuaires,5223Z,Services auxiliaires des transports aériens,4.0
N2203,Exploitation des pistes aéroportuaires,5121Z,Transports aériens de fret,1.0
N2204,Préparation des vols,7735Z,Location et location-bail de matériels de transport aérien,2.0
N2204,Préparation des vols,5223Z,Services auxiliaires des transports aériens,2.0
N2204,Préparation des vols,5110Z,Transports aériens de passagers,1.0
N3101,Encadrement de la navigation maritime,5020Z,Transports maritimes et côtiers de fret,3.0
N3101,Encadrement de la navigation maritime,5010Z,Transports maritimes et côtiers de passagers,2.0
N3101,Encadrement de la navigation maritime,0311Z,Pêche en mer,1.0
N3101,Encadrement de la navigation maritime,5222Z,Services auxiliaires des transports par eau,1.0
N3101,Encadrement de la navigation maritime,3315Z,Réparation et maintenance navale,1.0
